Customer_ID,Customer_Name,City,Age,Gender,Last_Purchase,Frequency,Monetary,Avg_Order_Value,Fav_Category,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST7219,Customer_391,Pune,30,Male,2025-02-03,1,229527.7,229527.7,Education,333,1,3,4,8,At-Risk High-Value
CUST7221,Customer_478,Gaya,39,Male,2025-08-04,1,15069.36,15069.36,Electronics,151,3,3,1,7,Needs Attention
CUST7226,Customer_421,Mumbai,51,Male,2025-08-08,1,3859.08,3859.08,Electronics,147,3,3,1,7,Needs Attention
CUST7228,Customer_200,Bengaluru,21,Female,2025-05-24,1,117472.56,117472.56,Fashion,223,2,3,3,8,At-Risk High-Value
CUST7236,Customer_366,Gaya,38,Male,2025-01-18,1,130323.36,130323.36,Education,349,1,3,3,7,At-Risk High-Value
CUST7238,Customer_335,Delhi,54,Female,2025-05-13,1,280228.24,280228.24,Electronics,234,2,3,4,9,At-Risk High-Value
CUST7249,Customer_144,Kolkata,29,Male,2025-10-20,1,19176.32,19176.32,Grocery,74,4,3,1,8,Needs Attention
CUST7263,Customer_120,Hyderabad,55,Male,2025-09-20,1,10851.3,10851.3,Furniture,104,3,3,1,7,Needs Attention
CUST7277,Customer_320,Mumbai,62,Female,2025-11-12,1,291741.38,291741.38,Fashion,51,4,3,4,11,Champions
CUST7283,Customer_262,Mumbai,34,Male,2025-05-09,1,98418.06,98418.06,Fashion,238,2,3,2,7,Lost / Churned
CUST7285,Customer_493,Hyderabad,18,Female,2025-03-05,1,9639.44,9639.44,Education,303,1,3,1,5,Lost / Churned
CUST7309,Customer_266,Delhi,52,Female,2025-04-26,1,256457.76,256457.76,Education,251,2,3,4,9,At-Risk High-Value
CUST7315,Customer_283,Mumbai,45,Female,2025-05-16,1,53794.02,53794.02,Education,231,2,3,2,7,Lost / Churned
CUST7317,Customer_70,Delhi,54,Female,2025-10-12,2,138811.2,69405.6,Education,82,4,4,3,11,Champions
CUST7341,Customer_457,Hyderabad,49,Female,2025-04-10,1,166562.96,166562.96,Electronics,267,2,3,3,8,At-Risk High-Value
CUST7361,Customer_159,Hyderabad,20,Male,2025-02-02,1,142398.54,142398.54,Electronics,334,1,3,3,7,At-Risk High-Value
CUST7371,Customer_463,Bengaluru,38,Female,2025-02-24,1,39342.98,39342.98,Electronics,312,1,3,1,5,Lost / Churned
CUST7374,Customer_375,Patna,62,Female,2025-02-23,2,511309.4,255654.7,Education,313,1,4,4,9,At-Risk High-Value
CUST7388,Customer_6,Hyderabad,48,Male,2025-06-13,1,267400.44,267400.44,Grocery,203,2,3,4,9,At-Risk High-Value
CUST7405,Customer_15,Mumbai,57,Male,2025-08-29,1,159668.96,159668.96,Fashion,126,3,3,3,9,Champions
CUST7413,Customer_4,Kolkata,54,Male,2025-10-25,1,82021.25,82021.25,Electronics,69,4,3,2,9,Needs Attention
CUST7416,Customer_191,Hyderabad,54,Female,2025-06-21,1,482551.9,482551.9,Grocery,195,2,3,4,9,At-Risk High-Value
CUST7445,Customer_233,Bengaluru,60,Female,2025-10-14,1,321222.51,321222.51,Fashion,80,4,3,4,11,Champions
CUST7462,Customer_379,Patna,41,Male,2025-11-02,1,2768.1,2768.1,Electronics,61,4,3,1,8,Needs Attention
CUST7465,Customer_345,Bengaluru,58,Female,2025-03-07,1,234167.84,234167.84,Fashion,301,1,3,4,8,At-Risk High-Value
CUST7473,Customer_372,Mumbai,36,Female,2025-11-30,1,200523.55,200523.55,Grocery,33,4,3,3,10,Champions
CUST7476,Customer_45,Hyderabad,21,Female,2025-10-29,1,118002.51,118002.51,Education,65,4,3,3,10,Champions
CUST7484,Customer_478,Gaya,36,Male,2025-10-24,1,223452.45,223452.45,Education,70,4,3,4,11,Champions
CUST7491,Customer_139,Bengaluru,46,Female,2025-12-29,1,107697.64,107697.64,Grocery,4,4,3,2,9,Needs Attention
CUST7494,Customer_188,Mumbai,30,Female,2025-06-18,1,107028.9,107028.9,Electronics,198,2,3,2,7,Lost / Churned
CUST7501,Customer_2,Gaya,40,Female,2025-11-26,1,51679.6,51679.6,Grocery,37,4,3,2,9,Needs Attention
CUST7504,Customer_183,Pune,52,Male,2025-12-14,1,106265.28,106265.28,Electronics,19,4,3,2,9,Needs Attention
CUST7522,Customer_322,Kolkata,53,Female,2025-02-27,1,2070.65,2070.65,Grocery,309,1,3,1,5,Lost / Churned
CUST7544,Customer_225,Mumbai,26,Male,2025-04-16,1,350933.9,350933.9,Education,261,2,3,4,9,At-Risk High-Value
CUST7564,Customer_478,Patna,20,Female,2025-12-23,1,176483.04,176483.04,Education,10,4,3,3,10,Champions
CUST7568,Customer_12,Gaya,65,Male,2025-12-10,2,72887.06,36443.53,Fashion,23,4,4,2,10,Needs Attention
CUST7574,Customer_66,Delhi,43,Female,2025-09-08,1,38214.2,38214.2,Furniture,116,3,3,1,7,Needs Attention
CUST7578,Customer_245,Delhi,38,Female,2025-12-20,1,60346.48,60346.48,Grocery,13,4,3,2,9,Needs Attention
CUST7587,Customer_223,Pune,27,Male,2025-12-04,1,408776.58,408776.58,Electronics,29,4,3,4,11,Champions
CUST7588,Customer_67,Pune,47,Male,2025-10-05,1,27898.64,27898.64,Grocery,89,3,3,1,7,Needs Attention
CUST7600,Customer_208,Pune,23,Male,2025-10-10,1,42736.43,42736.43,Electronics,84,3,3,1,7,Needs Attention
CUST7609,Customer_327,Pune,41,Female,2025-11-19,1,154958.15,154958.15,Fashion,44,4,3,3,10,Champions
CUST7613,Customer_432,Mumbai,22,Male,2025-12-06,1,394778.24,394778.24,Electronics,27,4,3,4,11,Champions
CUST7615,Customer_277,Patna,37,Male,2025-09-14,1,163012.74,163012.74,Grocery,110,3,3,3,9,Champions
CUST7618,Customer_154,Gaya,25,Male,2025-09-03,1,92273.25,92273.25,Fashion,121,3,3,2,8,Needs Attention
CUST7621,Customer_375,Gaya,61,Female,2025-12-30,1,44751.42,44751.42,Fashion,3,4,3,1,8,Needs Attention
CUST7625,Customer_251,Patna,50,Female,2025-03-23,1,17409.33,17409.33,Education,285,1,3,1,5,Lost / Churned
CUST7628,Customer_120,Bengaluru,56,Male,2025-03-25,1,160299.54,160299.54,Furniture,283,1,3,3,7,At-Risk High-Value
CUST7631,Customer_115,Gaya,62,Female,2025-11-11,1,107745.36,107745.36,Fashion,52,4,3,2,9,Needs Attention
CUST7650,Customer_453,Kolkata,50,Male,2025-01-18,1,347736.0,347736.0,Education,349,1,3,4,8,At-Risk High-Value
CUST7654,Customer_172,Delhi,42,Male,2025-07-16,1,67132.4,67132.4,Grocery,170,3,3,2,8,Needs Attention
CUST7659,Customer_445,Patna,20,Male,2025-04-10,1,49067.82,49067.82,Furniture,267,2,3,2,7,Lost / Churned
CUST7664,Customer_376,Delhi,43,Female,2025-04-25,1,216126.48,216126.48,Fashion,252,2,3,4,9,At-Risk High-Value
CUST7676,Customer_42,Bengaluru,39,Female,2025-08-03,1,405225.6,405225.6,Grocery,152,3,3,4,10,Champions
CUST7718,Customer_293,Delhi,26,Male,2025-08-12,1,374935.6,374935.6,Electronics,143,3,3,4,10,Champions
CUST7724,Customer_365,Kolkata,38,Male,2025-12-23,1,100442.24,100442.24,Education,10,4,3,2,9,Needs Attention
CUST7757,Customer_494,Mumbai,58,Male,2025-07-21,1,219795.57,219795.57,Electronics,165,3,3,4,10,Champions
CUST7787,Customer_139,Pune,40,Male,2025-06-25,1,286879.52,286879.52,Education,191,2,3,4,9,At-Risk High-Value
CUST7801,Customer_150,Pune,41,Male,2025-09-10,1,43373.54,43373.54,Furniture,114,3,3,1,7,Needs Attention
CUST7806,Customer_4,Hyderabad,64,Female,2025-10-23,1,81537.0,81537.0,Grocery,71,4,3,2,9,Needs Attention
CUST7814,Customer_134,Bengaluru,20,Female,2025-07-21,1,331893.24,331893.24,Fashion,165,3,3,4,10,Champions
CUST7824,Customer_21,Pune,20,Male,2025-11-06,2,185204.61,92602.305,Grocery,57,4,4,3,11,Champions
CUST7844,Customer_469,Patna,53,Male,2025-05-04,1,134060.64,134060.64,Furniture,243,2,3,3,8,At-Risk High-Value
CUST7863,Customer_316,Gaya,37,Female,2025-12-22,1,202154.0,202154.0,Furniture,11,4,3,3,10,Champions
CUST7876,Customer_34,Bengaluru,57,Male,2025-05-22,1,402956.64,402956.64,Fashion,225,2,3,4,9,At-Risk High-Value
CUST7903,Customer_163,Bengaluru,60,Female,2025-06-02,1,101295.36,101295.36,Fashion,214,2,3,2,7,Lost / Churned
CUST7911,Customer_7,Delhi,59,Male,2025-03-07,1,142731.2,142731.2,Electronics,301,1,3,3,7,At-Risk High-Value
CUST7933,Customer_232,Bengaluru,50,Male,2025-11-13,1,91236.0,91236.0,Grocery,50,4,3,2,9,Needs Attention
CUST7937,Customer_158,Mumbai,43,Female,2025-11-29,1,223776.99,223776.99,Furniture,34,4,3,4,11,Champions
CUST7944,Customer_282,Patna,41,Male,2025-07-01,1,171571.86,171571.86,Furniture,185,2,3,3,8,At-Risk High-Value
CUST7981,Customer_196,Mumbai,46,Male,2025-10-09,1,1495.14,1495.14,Furniture,85,3,3,1,7,Needs Attention
CUST7988,Customer_383,Mumbai,39,Female,2025-04-21,1,3992.85,3992.85,Fashion,256,2,3,1,6,Lost / Churned
CUST8000,Customer_275,Kolkata,51,Male,2025-04-07,1,150898.88,150898.88,Grocery,270,2,3,3,8,At-Risk High-Value
CUST8010,Customer_187,Hyderabad,41,Female,2026-01-01,1,141200.44,141200.44,Grocery,1,4,3,3,10,Champions
CUST8017,Customer_371,Patna,37,Male,2025-10-11,1,196003.1,196003.1,Furniture,83,3,3,3,9,Champions
CUST8023,Customer_118,Mumbai,50,Female,2025-10-24,1,101845.28,101845.28,Fashion,70,4,3,2,9,Needs Attention
CUST8036,Customer_173,Patna,44,Male,2025-09-14,1,22254.12,22254.12,Electronics,110,3,3,1,7,Needs Attention
CUST8039,Customer_391,Kolkata,55,Female,2025-05-27,1,170899.98,170899.98,Education,220,2,3,3,8,At-Risk High-Value
CUST8049,Customer_384,Delhi,37,Female,2025-08-25,1,130165.29,130165.29,Electronics,130,3,3,3,9,Champions
CUST8053,Customer_408,Delhi,58,Male,2025-10-26,2,461478.98,230739.49,Electronics,68,4,4,4,12,Champions
CUST8058,Customer_273,Pune,60,Female,2025-01-11,1,146255.58,146255.58,Education,356,1,3,3,7,At-Risk High-Value
CUST8065,Customer_92,Kolkata,53,Male,2025-07-25,1,89054.9,89054.9,Electronics,161,3,3,2,8,Needs Attention
CUST8067,Customer_283,Patna,47,Female,2025-05-02,1,261456.84,261456.84,Furniture,245,2,3,4,9,At-Risk High-Value
CUST8075,Customer_401,Patna,62,Female,2025-02-08,1,38212.75,38212.75,Fashion,328,1,3,1,5,Lost / Churned
CUST8098,Customer_337,Patna,26,Female,2025-03-09,1,107775.6,107775.6,Fashion,299,1,3,2,6,Lost / Churned
CUST8105,Customer_385,Delhi,52,Male,2025-01-11,1,107665.89,107665.89,Electronics,356,1,3,2,6,Lost / Churned
CUST8110,Customer_268,Delhi,54,Male,2025-12-01,1,103074.8,103074.8,Electronics,32,4,3,2,9,Needs Attention
CUST8124,Customer_344,Pune,33,Female,2025-07-14,1,87386.72,87386.72,Fashion,172,3,3,2,8,Needs Attention
CUST8128,Customer_101,Kolkata,48,Male,2025-11-23,1,17070.85,17070.85,Electronics,40,4,3,1,8,Needs Attention
CUST8154,Customer_224,Pune,47,Female,2025-10-28,1,425608.74,425608.74,Electronics,66,4,3,4,11,Champions
CUST8164,Customer_156,Delhi,34,Female,2025-06-30,1,309378.72,309378.72,Furniture,186,2,3,4,9,At-Risk High-Value
CUST8195,Customer_388,Patna,52,Female,2025-08-02,1,3727.43,3727.43,Fashion,153,3,3,1,7,Needs Attention
CUST8199,Customer_39,Gaya,64,Female,2025-03-30,1,10864.96,10864.96,Furniture,278,1,3,1,5,Lost / Churned
CUST8200,Customer_147,Patna,22,Female,2025-03-27,1,97801.84,97801.84,Electronics,281,1,3,2,6,Lost / Churned
CUST8211,Customer_62,Gaya,19,Female,2025-03-05,1,411726.33,411726.33,Furniture,303,1,3,4,8,At-Risk High-Value
CUST8217,Customer_83,Delhi,43,Female,2025-11-06,1,68529.18,68529.18,Education,57,4,3,2,9,Needs Attention
CUST8225,Customer_468,Bengaluru,64,Male,2025-11-22,1,311660.72,311660.72,Grocery,41,4,3,4,11,Champions
CUST8229,Customer_161,Pune,32,Male,2025-04-21,1,129289.55,129289.55,Electronics,256,2,3,3,8,At-Risk High-Value
CUST8242,Customer_492,Mumbai,51,Male,2025-11-07,1,235460.7,235460.7,Grocery,56,4,3,4,11,Champions
CUST8268,Customer_18,Kolkata,47,Female,2025-10-11,1,115132.52,115132.52,Fashion,83,3,3,3,9,Champions
CUST8269,Customer_104,Bengaluru,34,Female,2025-12-13,1,93549.04,93549.04,Education,20,4,3,2,9,Needs Attention
CUST8294,Customer_103,Hyderabad,30,Female,2025-07-04,1,199506.68,199506.68,Education,182,2,3,3,8,At-Risk High-Value
CUST8298,Customer_489,Delhi,45,Female,2025-03-10,1,429431.7,429431.7,Electronics,298,1,4,4,9,At-Risk High-Value
CUST8300,Customer_242,Hyderabad,44,Female,2025-09-17,1,14491.62,14491.62,Grocery,107,3,4,1,8,Needs Attention
CUST8311,Customer_225,Bengaluru,32,Male,2025-06-25,1,45048.9,45048.9,Electronics,191,2,4,1,7,Lost / Churned
CUST8314,Customer_440,Gaya,28,Female,2025-03-07,1,73387.62,73387.62,Furniture,301,1,4,2,7,Lost / Churned
CUST8316,Customer_121,Hyderabad,63,Female,2025-02-13,1,369482.04,369482.04,Electronics,323,1,4,4,9,At-Risk High-Value
CUST8318,Customer_189,Kolkata,29,Female,2025-09-25,1,6050.27,6050.27,Electronics,99,3,4,1,8,Needs Attention
CUST8319,Customer_362,Delhi,44,Male,2025-02-27,1,99371.28,99371.28,Grocery,309,1,4,2,7,Lost / Churned
CUST8322,Customer_429,Hyderabad,28,Male,2025-06-24,1,242974.8,242974.8,Furniture,192,2,4,4,10,At-Risk High-Value
CUST8325,Customer_16,Bengaluru,62,Female,2025-03-19,1,324318.12,324318.12,Furniture,289,1,4,4,9,At-Risk High-Value
CUST8338,Customer_90,Pune,38,Male,2025-07-06,1,188413.61,188413.61,Fashion,180,3,4,3,10,Champions
CUST8346,Customer_384,Hyderabad,30,Male,2025-01-06,1,439609.5,439609.5,Electronics,361,1,4,4,9,At-Risk High-Value
CUST8347,Customer_236,Hyderabad,55,Male,2025-08-01,1,12255.87,12255.87,Education,154,3,4,1,8,Needs Attention
CUST8352,Customer_400,Gaya,44,Male,2025-03-04,1,210254.64,210254.64,Electronics,304,1,4,3,8,At-Risk High-Value
CUST8364,Customer_325,Hyderabad,21,Male,2025-07-07,1,85364.44,85364.44,Electronics,179,3,4,2,9,Needs Attention
CUST8366,Customer_355,Bengaluru,65,Female,2025-03-25,1,299029.7,299029.7,Education,283,1,4,4,9,At-Risk High-Value
CUST8381,Customer_112,Kolkata,40,Male,2025-05-17,1,473144.2,473144.2,Education,230,2,4,4,10,At-Risk High-Value
CUST8387,Customer_133,Bengaluru,48,Female,2025-12-08,1,154238.45,154238.45,Furniture,25,4,4,3,11,Champions
CUST8390,Customer_297,Mumbai,47,Female,2025-02-22,1,285282.83,285282.83,Electronics,314,1,4,4,9,At-Risk High-Value
CUST8399,Customer_160,Mumbai,40,Male,2025-09-24,1,97826.15,97826.15,Education,100,3,4,2,9,Needs Attention
CUST8408,Customer_249,Delhi,51,Female,2025-07-07,1,122496.24,122496.24,Electronics,179,3,4,3,10,Champions
CUST8425,Customer_254,Delhi,47,Male,2025-05-29,1,100147.38,100147.38,Electronics,218,2,4,2,8,Lost / Churned
CUST8430,Customer_277,Gaya,45,Male,2025-12-30,1,17766.9,17766.9,Electronics,3,4,4,1,9,Needs Attention
CUST8431,Customer_90,Delhi,28,Male,2025-08-13,1,220973.34,220973.34,Grocery,142,3,4,4,11,Champions
CUST8453,Customer_68,Patna,53,Female,2025-01-09,1,101689.05,101689.05,Electronics,358,1,4,2,7,Lost / Churned
CUST8455,Customer_468,Bengaluru,37,Female,2025-05-26,1,95992.04,95992.04,Fashion,221,2,4,2,8,Lost / Churned
CUST8466,Customer_66,Hyderabad,43,Male,2025-08-22,1,47743.08,47743.08,Electronics,133,3,4,1,8,Needs Attention
CUST8467,Customer_104,Bengaluru,23,Male,2025-03-01,1,8582.49,8582.49,Education,307,1,4,1,6,Lost / Churned
CUST8502,Customer_220,Patna,47,Male,2025-11-20,1,14756.18,14756.18,Electronics,43,4,4,1,9,Needs Attention
CUST8513,Customer_125,Pune,49,Female,2025-12-17,1,228955.74,228955.74,Electronics,16,4,4,4,12,Champions
CUST8515,Customer_445,Mumbai,22,Male,2025-07-24,1,236398.82,236398.82,Furniture,162,3,4,4,11,Champions
CUST8525,Customer_126,Gaya,40,Female,2025-04-20,1,85329.0,85329.0,Fashion,257,2,4,2,8,Lost / Churned
CUST8532,Customer_323,Delhi,43,Female,2025-05-05,1,69756.24,69756.24,Furniture,242,2,4,2,8,Lost / Churned
CUST8537,Customer_494,Hyderabad,50,Female,2025-01-21,1,39400.4,39400.4,Electronics,346,1,4,1,6,Lost / Churned
CUST8575,Customer_481,Patna,21,Male,2025-03-28,1,38929.37,38929.37,Education,280,1,4,1,6,Lost / Churned
CUST8578,Customer_154,Kolkata,48,Male,2025-12-24,1,6910.12,6910.12,Electronics,9,4,4,1,9,Needs Attention
CUST8583,Customer_290,Delhi,37,Female,2025-12-21,1,35903.14,35903.14,Electronics,12,4,4,1,9,Needs Attention
CUST8595,Customer_63,Mumbai,44,Female,2025-12-19,1,18229.0,18229.0,Electronics,14,4,4,1,9,Needs Attention
CUST8600,Customer_53,Hyderabad,42,Male,2025-03-20,1,10884.12,10884.12,Education,288,1,4,1,6,Lost / Churned
CUST8623,Customer_84,Hyderabad,32,Male,2025-01-22,1,407455.5,407455.5,Electronics,345,1,4,4,9,At-Risk High-Value
CUST8649,Customer_160,Gaya,30,Male,2025-11-26,1,420808.14,420808.14,Grocery,37,4,4,4,12,Champions
CUST8650,Customer_384,Gaya,23,Male,2025-02-20,1,78828.6,78828.6,Grocery,316,1,4,2,7,Lost / Churned
CUST8657,Customer_495,Delhi,58,Female,2025-11-28,1,444016.4,444016.4,Electronics,35,4,4,4,12,Champions
CUST8660,Customer_213,Patna,42,Female,2025-03-12,1,203722.48,203722.48,Electronics,296,1,4,3,8,At-Risk High-Value
CUST8686,Customer_404,Patna,56,Female,2025-10-28,1,175530.12,175530.12,Furniture,66,4,4,3,11,Champions
CUST8691,Customer_252,Patna,27,Male,2025-08-24,1,82110.87,82110.87,Fashion,131,3,4,2,9,Needs Attention
CUST8700,Customer_233,Mumbai,35,Female,2025-07-16,1,125182.65,125182.65,Electronics,170,3,4,3,10,Champions
CUST8704,Customer_440,Kolkata,20,Female,2025-11-05,1,107664.42,107664.42,Electronics,58,4,4,2,10,Needs Attention
CUST8708,Customer_293,Kolkata,59,Male,2025-04-18,2,458065.57000000007,229032.78500000003,Electronics,259,2,4,4,10,At-Risk High-Value
CUST8722,Customer_475,Mumbai,21,Male,2025-01-11,1,196134.84,196134.84,Electronics,356,1,4,3,8,At-Risk High-Value
CUST8729,Customer_72,Kolkata,48,Male,2025-12-07,1,163132.56,163132.56,Furniture,26,4,4,3,11,Champions
CUST8754,Customer_77,Kolkata,28,Male,2025-12-09,1,173173.12,173173.12,Electronics,24,4,4,3,11,Champions
CUST8759,Customer_20,Hyderabad,64,Female,2025-02-28,1,22534.47,22534.47,Furniture,308,1,4,1,6,Lost / Churned
CUST8766,Customer_140,Hyderabad,47,Female,2025-05-12,1,235105.5,235105.5,Electronics,235,2,4,4,10,At-Risk High-Value
CUST8789,Customer_4,Delhi,52,Female,2025-12-07,1,26647.6,26647.6,Education,26,4,4,1,9,Needs Attention
CUST8811,Customer_115,Bengaluru,50,Female,2025-12-12,1,44708.5,44708.5,Furniture,21,4,4,1,9,Needs Attention
CUST8813,Customer_83,Bengaluru,54,Male,2025-09-05,1,350597.34,350597.34,Electronics,119,3,4,4,11,Champions
CUST8820,Customer_339,Kolkata,39,Female,2025-05-16,1,294353.64,294353.64,Electronics,231,2,4,4,10,At-Risk High-Value
CUST8826,Customer_206,Gaya,20,Female,2025-01-13,1,154420.0,154420.0,Electronics,354,1,4,3,8,At-Risk High-Value
CUST8834,Customer_413,Mumbai,61,Female,2025-07-05,1,73262.46,73262.46,Grocery,181,2,4,2,8,Lost / Churned
CUST8841,Customer_407,Patna,36,Female,2025-01-30,1,174065.2,174065.2,Education,337,1,4,3,8,At-Risk High-Value
CUST8849,Customer_380,Patna,19,Female,2025-02-11,1,181093.04,181093.04,Education,325,1,4,3,8,At-Risk High-Value
CUST8851,Customer_118,Kolkata,64,Male,2025-09-30,1,3753.78,3753.78,Furniture,94,3,4,1,8,Needs Attention
CUST8859,Customer_53,Patna,41,Male,2025-02-21,1,141013.88,141013.88,Electronics,315,1,4,3,8,At-Risk High-Value
CUST8871,Customer_345,Kolkata,43,Female,2025-08-11,1,113857.04,113857.04,Furniture,144,3,4,3,10,Champions
CUST8877,Customer_105,Kolkata,23,Female,2025-01-06,1,60403.62,60403.62,Education,361,1,4,2,7,Lost / Churned
CUST8887,Customer_487,Bengaluru,62,Female,2025-05-13,1,299928.48,299928.48,Education,234,2,4,4,10,At-Risk High-Value
CUST8899,Customer_482,Delhi,30,Male,2025-04-15,1,153670.14,153670.14,Electronics,262,2,4,3,9,At-Risk High-Value
CUST8904,Customer_152,Kolkata,28,Female,2025-10-16,1,63886.38,63886.38,Grocery,78,4,4,2,10,Needs Attention
CUST8907,Customer_51,Hyderabad,47,Male,2025-10-23,1,288940.95,288940.95,Grocery,71,4,4,4,12,Champions
CUST8908,Customer_190,Pune,65,Male,2025-03-18,1,2344.98,2344.98,Fashion,290,1,4,1,6,Lost / Churned
CUST8947,Customer_375,Patna,65,Female,2025-12-19,1,146639.61,146639.61,Grocery,14,4,4,3,11,Champions
CUST8962,Customer_440,Kolkata,30,Female,2025-07-31,1,254006.73,254006.73,Education,155,3,4,4,11,Champions
CUST8975,Customer_315,Gaya,36,Female,2025-03-08,1,191586.8,191586.8,Electronics,300,1,4,3,8,At-Risk High-Value
CUST8996,Customer_165,Hyderabad,59,Male,2025-03-07,1,126134.07,126134.07,Fashion,301,1,4,3,8,At-Risk High-Value
CUST9008,Customer_279,Hyderabad,54,Female,2025-10-20,1,125266.25,125266.25,Education,74,4,4,3,11,Champions
CUST9009,Customer_424,Mumbai,43,Male,2025-12-10,1,76855.26,76855.26,Electronics,23,4,4,2,10,Needs Attention
CUST9017,Customer_51,Delhi,26,Female,2025-08-15,1,109163.28,109163.28,Education,140,3,4,2,9,Needs Attention
CUST9022,Customer_131,Mumbai,49,Female,2025-06-04,1,91224.84,91224.84,Grocery,212,2,4,2,8,Lost / Churned
CUST9027,Customer_153,Mumbai,43,Female,2025-05-07,1,25767.92,25767.92,Fashion,240,2,4,1,7,Lost / Churned
CUST9042,Customer_354,Hyderabad,31,Female,2025-11-09,1,64916.12,64916.12,Furniture,54,4,4,2,10,Needs Attention
CUST9047,Customer_363,Patna,42,Male,2025-04-02,1,325228.19,325228.19,Electronics,275,1,4,4,9,At-Risk High-Value
CUST9055,Customer_359,Gaya,62,Male,2025-07-05,1,47870.04,47870.04,Electronics,181,2,4,2,8,Lost / Churned
CUST9059,Customer_288,Delhi,33,Male,2025-04-27,1,150907.5,150907.5,Electronics,250,2,4,3,9,At-Risk High-Value
CUST9081,Customer_244,Mumbai,63,Female,2025-08-03,2,386309.13,193154.565,Education,152,3,4,4,11,Champions
CUST9089,Customer_177,Patna,24,Male,2025-12-16,2,469247.1,234623.55,Education,17,4,4,4,12,Champions
CUST9092,Customer_97,Mumbai,64,Male,2025-07-30,1,37930.19,37930.19,Furniture,156,3,4,1,8,Needs Attention
CUST9097,Customer_384,Hyderabad,26,Male,2025-08-28,1,64336.72,64336.72,Education,127,3,4,2,9,Needs Attention
CUST9104,Customer_443,Bengaluru,37,Male,2025-12-19,1,91718.44,91718.44,Education,14,4,4,2,10,Needs Attention
CUST9111,Customer_235,Kolkata,61,Female,2025-04-02,1,153103.75,153103.75,Fashion,275,1,4,3,8,At-Risk High-Value
CUST9113,Customer_175,Hyderabad,61,Male,2025-08-04,1,191143.08,191143.08,Education,151,3,4,3,10,Champions
CUST9123,Customer_395,Mumbai,27,Female,2025-10-21,1,270574.5,270574.5,Grocery,73,4,4,4,12,Champions
CUST9125,Customer_19,Mumbai,21,Female,2025-08-10,1,47927.36,47927.36,Furniture,145,3,4,2,9,Needs Attention
CUST9131,Customer_249,Delhi,38,Female,2025-04-28,1,372913.47,372913.47,Education,249,2,4,4,10,At-Risk High-Value
CUST9132,Customer_210,Pune,21,Female,2025-01-15,1,310471.04,310471.04,Grocery,352,1,4,4,9,At-Risk High-Value
CUST9158,Customer_297,Gaya,61,Male,2025-04-11,1,22073.28,22073.28,Furniture,266,2,4,1,7,Lost / Churned
CUST9159,Customer_12,Kolkata,40,Female,2025-04-05,1,208852.56,208852.56,Electronics,272,2,4,3,9,At-Risk High-Value
CUST9175,Customer_441,Mumbai,36,Male,2025-08-11,1,212252.94,212252.94,Fashion,144,3,4,3,10,Champions
CUST9181,Customer_122,Patna,24,Female,2025-06-18,1,2892.4,2892.4,Electronics,198,2,4,1,7,Lost / Churned
CUST9191,Customer_323,Hyderabad,38,Male,2025-02-23,1,153373.8,153373.8,Education,313,1,4,3,8,At-Risk High-Value
CUST9203,Customer_70,Delhi,33,Male,2025-06-08,1,27936.6,27936.6,Electronics,208,2,4,1,7,Lost / Churned
CUST9209,Customer_233,Mumbai,21,Female,2025-10-24,2,280214.68000000005,140107.34000000003,Electronics,70,4,4,4,12,Champions
CUST9217,Customer_448,Delhi,39,Female,2025-05-06,1,22073.4,22073.4,Education,241,2,4,1,7,Lost / Churned
CUST9219,Customer_132,Gaya,30,Female,2025-02-02,1,131685.75,131685.75,Electronics,334,1,4,3,8,At-Risk High-Value
CUST9233,Customer_485,Hyderabad,35,Male,2025-05-04,1,363317.5,363317.5,Furniture,243,2,4,4,10,At-Risk High-Value
CUST9248,Customer_451,Mumbai,51,Male,2025-04-06,1,106419.88,106419.88,Furniture,271,2,4,2,8,Lost / Churned
CUST9253,Customer_371,Pune,50,Female,2025-10-29,1,215803.3,215803.3,Grocery,65,4,4,4,12,Champions
CUST9259,Customer_276,Hyderabad,30,Male,2025-08-22,1,70840.92,70840.92,Electronics,133,3,4,2,9,Needs Attention
CUST9273,Customer_162,Hyderabad,32,Female,2025-03-08,1,143245.35,143245.35,Furniture,300,1,4,3,8,At-Risk High-Value
CUST9282,Customer_322,Mumbai,58,Female,2025-04-21,1,70625.7,70625.7,Electronics,256,2,4,2,8,Lost / Churned
CUST9284,Customer_212,Kolkata,44,Female,2025-04-16,1,19210.3,19210.3,Education,261,2,4,1,7,Lost / Churned
CUST9285,Customer_452,Gaya,49,Female,2025-12-09,1,223298.32,223298.32,Electronics,24,4,4,4,12,Champions
CUST9287,Customer_281,Bengaluru,54,Female,2025-09-28,2,163555.53999999998,81777.76999999999,Education,96,3,4,3,10,Champions
CUST9292,Customer_89,Bengaluru,33,Male,2025-10-25,1,128637.6,128637.6,Fashion,69,4,4,3,11,Champions
CUST9297,Customer_488,Kolkata,27,Female,2025-06-03,1,203724.09,203724.09,Electronics,213,2,4,3,9,At-Risk High-Value
CUST9299,Customer_13,Delhi,62,Female,2025-06-10,1,215004.9,215004.9,Electronics,206,2,4,4,10,At-Risk High-Value
CUST9303,Customer_321,Kolkata,44,Female,2025-08-25,1,376981.83,376981.83,Electronics,130,3,4,4,11,Champions
